"bound","pi_hat","m"
"DKW",0.280304202644079,10
"DKW",0.787404090398746,10
"DKW",0.81213598694291,10
"DKW",0.880476190271533,10
"DKW",0.7685028500793,10
"DKW",0.881632962788224,10
"DKW",0.693061362563323,10
"DKW",0.543901763245646,10
"DKW",0.453856834235267,10
"DKW",0.87369589411713,10
"DKW",0.708265235467629,10
"DKW",0.770001696131068,10
"DKW",0.722798416115665,10
"DKW",0.43479715872064,10
"DKW",0.98240666078623,10
"DKW",0.912809999698154,10
"DKW",0.997060166089235,10
"DKW",0.770410386353808,10
"DKW",0.626047977373039,10
"DKW",0.492262316848614,10
"DKW",0.701673199576084,10
"DKW",0.402580050996734,10
"DKW",0.655133495236985,10
"DKW",0.422746943130642,10
"DKW",0.898566624183246,10
"DKW",0.533377669855188,10
"DKW",0.828609223483283,10
"DKW",1,10
"DKW",0.748216358704082,10
"DKW",1,10
"DKW",0.466881383681189,10
"DKW",0.784359529461723,10
"DKW",0.198630736510008,10
"DKW",0.60655213969736,10
"DKW",0.843327298426348,10
"DKW",0.646458944090748,10
"DKW",0.672405798093452,10
"DKW",0.787898438323044,10
"DKW",0.362833076589001,10
"DKW",0.939456480174964,10
"DKW",0.758065004601114,10
"DKW",0.931107336929084,10
"DKW",0.859865198997529,10
"DKW",1,10
"DKW",0.690703957364503,10
"DKW",0.795107854300005,10
"DKW",1,10
"DKW",0.50480500696348,10
"DKW",0.992805405335877,10
"DKW",0.92588166562315,10
"DKW",0.680056951622651,10
"DKW",0.910054924405701,10
"DKW",0.32917285947624,10
"DKW",0.790238726706936,10
"DKW",0.818583045598575,10
"DKW",0.770996629169563,10
"DKW",0.94318824372848,10
"DKW",0.578566234393484,10
"DKW",0.56867108232562,10
"DKW",0.191566929016809,10
"DKW",0.740672586949519,10
"DKW",0.426347184043953,10
"DKW",0.716599295900766,10
"DKW",0.67433305124882,10
"DKW",0.743350911076095,10
"DKW",0.359053788634601,10
"DKW",0.249277390913737,10
"DKW",0.668252967477255,10
"DKW",0.593267381429024,10
"DKW",0.884470759338186,10
"DKW",0.659889436586292,10
"DKW",0.937617215631057,10
"DKW",0.543071409988544,10
"DKW",0.833059574730659,10
"DKW",0.727349001637231,10
"DKW",1,10
"DKW",0.348224368674651,10
"DKW",0.604308631932722,10
"DKW",0.882405911658373,10
"DKW",0.0958385094060892,10
"DKW",0.533948517452314,10
"DKW",1,10
"DKW",0.898638746292493,10
"DKW",0.613035902967681,10
"DKW",0.727504793332997,10
"DKW",0.543248422049974,10
"DKW",0.924207073602814,10
"DKW",0.61186791003814,10
"DKW",0.277946154005503,10
"DKW",0.887125334815597,10
"DKW",0.980849100089611,10
"DKW",0.462955162552261,10
"DKW",0.764444628405785,10
"DKW",0.887873077849312,10
"DKW",0.391871835331284,10
"DKW",0.531803252749472,10
"DKW",0.706960330266063,10
"DKW",1,10
"DKW",0.748550127885864,10
"DKW",0.742473711632985,10
"DKW",0.654786009562965,10
"DKW",0.309965892586844,10
"DKW",0.789608464998501,10
"DKW",0.771219215742872,10
"DKW",0.799801438686004,10
"DKW",0.681077436179002,10
"DKW",0.876005524265866,10
"DKW",0.467013696043623,10
"DKW",0.89593094458107,10
"DKW",0.844538826459884,10
"DKW",0.871129851582789,10
"DKW",0.294296875574532,10
"DKW",1,10
"DKW",0.534927518626843,10
"DKW",0.262037467881809,10
"DKW",0.88961121280485,10
"DKW",0.968347872963874,10
"DKW",0.969732712778156,10
"DKW",0.991941695785639,10
"DKW",0.978634244650032,10
"DKW",0.973376417838917,10
"DKW",0.956020898735775,10
"DKW",0.423517342566413,10
"DKW",0.268838969398566,10
"DKW",0.326179159133434,10
"DKW",1,10
"DKW",0.935491386953224,10
"DKW",0.618472161068442,10
"DKW",0.230307934538467,10
"DKW",0.815133726006165,10
"DKW",0.569627827241449,10
"DKW",0.829821407863761,10
"DKW",0.817777447210859,10
"DKW",0.537129388854441,10
"DKW",0.892328737711051,10
"DKW",0.596335826870669,10
"DKW",0.638486019231149,10
"DKW",0.634727150306855,10
"DKW",0.830271127384739,10
"DKW",0.748356532304198,10
"DKW",1,10
"DKW",0.634675786134459,10
"DKW",1,10
"DKW",0.647690715105157,10
"DKW",0.975248023183616,10
"DKW",0.799027572485113,10
"DKW",0.637394705455156,10
"DKW",0.750118648526898,10
"DKW",0.908475781461696,10
"DKW",0.633041851532985,10
"DKW",0.842373899949144,10
"DKW",0.70374461873342,10
"DKW",0.821809928777777,10
"DKW",0.694736150711593,10
"DKW",0.72743131438721,10
"DKW",0.984030730263431,10
"DKW",0.63639093698569,10
"DKW",0.826689418227582,10
"DKW",0.650112096453077,10
"DKW",1,10
"DKW",0.786014254488508,10
"DKW",0.774957961782784,10
"DKW",1,10
"DKW",0.758364217459419,10
"DKW",0.625408156623708,10
"DKW",0.984006169711869,10
"DKW",0.66707229792919,10
"DKW",0.698457287778993,10
"DKW",0.687711084360079,10
"DKW",0.664167529384116,10
"DKW",0.344556468440745,10
"DKW",0.127004359463962,10
"DKW",1,10
"DKW",1,10
"DKW",0.735868004005952,10
"DKW",0.786890910956662,10
"DKW",0.487093258383376,10
"DKW",0.866353195914484,10
"DKW",0.50116682907573,10
"DKW",0.387530321454416,10
"DKW",0.791208523647522,10
"DKW",0.502161080728745,10
"DKW",0.50107036044889,10
"DKW",0.367609633924324,10
"DKW",0.580505369041027,10
"DKW",0.609276024967676,10
"DKW",1,10
"DKW",0.590140366970752,10
"DKW",0.67618984591817,10
"DKW",0.924902733118442,10
"DKW",0.638624927706476,10
"DKW",0.837295352026502,10
"DKW",0.81978376968828,10
"DKW",1,10
"DKW",0.789754659015297,10
"DKW",0.461931497403462,10
"DKW",1,10
"DKW",0.178613651721073,10
"DKW",0.459269209889619,10
"DKW",0.186135063928846,10
"DKW",0.397523381302207,10
"DKW",0.747350366905002,10
"DKW",0.770873504808379,10
"DKW",1,10
"DKW",1,10
"DKW",0.976804731518831,10
"DKW",1,10
"DKW",0.795881171704015,10
"DKW",0.595881635207137,10
"DKW",0.743296152887959,10
"DKW",1,10
"DKW",0.638001395385605,10
"DKW",1,10
"DKW",1,10
"DKW",0.516921026943222,10
"DKW",0.389517120872558,10
"DKW",0.593721979258657,10
"DKW",0.355388770170812,10
"DKW",0.41952490200169,10
"DKW",0.812437359313022,10
"DKW",0.333891748608046,10
"DKW",0.784996231081593,10
"DKW",0.749468661170617,10
"DKW",0.720502072763643,10
"DKW",0.455362620084683,10
"DKW",0.877204864843545,10
"DKW",0.947428439921084,10
"DKW",1,10
"DKW",1,10
"DKW",0.488097851101231,10
"DKW",0.908232417979687,10
"DKW",0.542329913283784,10
"DKW",0.854407878634412,10
