"bound","pi_hat","m"
"DKW",0.45576024457005,10
"DKW",0.737141720382013,10
"DKW",0.652565695574444,10
"DKW",0.532309053846915,10
"DKW",0.691154133295391,10
"DKW",0.98339628465458,10
"DKW",0.857742492744026,10
"DKW",0.561419153175713,10
"DKW",1,10
"DKW",0.603903638150142,10
"DKW",0.627790888199979,10
"DKW",0.739365647855215,10
"DKW",0.346176230429197,10
"DKW",1,10
"DKW",0.816330819700352,10
"DKW",0.206437845214829,10
"DKW",0.692020781577418,10
"DKW",0.752621302593873,10
"DKW",0.713216253288636,10
"DKW",0.520450284764112,10
"DKW",0.494648220224004,10
"DKW",0.691173053314253,10
"DKW",0.72510866841641,10
"DKW",0.433177707149895,10
"DKW",0.74837970309971,10
"DKW",0.839255343641432,10
"DKW",0.996283112788871,10
"DKW",0.163659360057728,10
"DKW",0.841816260858926,10
"DKW",0.765429680914337,10
"DKW",1,10
"DKW",1,10
"DKW",0.298289691202903,10
"DKW",0.590075161972758,10
"DKW",0.8030754632106,10
"DKW",1,10
"DKW",0.485107175408891,10
"DKW",0.658730537894559,10
"DKW",0.757123689327382,10
"DKW",0.595049674233032,10
"DKW",1,10
"DKW",0.852322235076725,10
"DKW",0.881114717312669,10
"DKW",0.656260823878199,10
"DKW",1,10
"DKW",0.567775769777579,10
"DKW",0.539426417061554,10
"DKW",0.941931079987561,10
"DKW",1,10
"DKW",0.682899731583823,10
"DKW",0.732623337565706,10
"DKW",0.356254092626751,10
"DKW",0.904672229481704,10
"DKW",0.558682371523847,10
"DKW",1,10
"DKW",0.411365918313836,10
"DKW",0.759363393000238,10
"DKW",0.59370220409385,10
"DKW",0.745279937870636,10
"DKW",0.794676305471906,10
"DKW",0.651523975947842,10
"DKW",0.749199229062258,10
"DKW",0.51335375237539,10
"DKW",0.918561432168386,10
"DKW",0.924460440078116,10
"DKW",0.828008617914383,10
"DKW",0.57534363542857,10
"DKW",1,10
"DKW",0.212721867516506,10
"DKW",0.507164557698214,10
"DKW",0.59830818783388,10
"DKW",1,10
"DKW",0.714067260271776,10
"DKW",0.725878787401176,10
"DKW",0.939894324318826,10
"DKW",0.828328693850473,10
"DKW",1,10
"DKW",0.759562465730264,10
"DKW",0.509612038040279,10
"DKW",0.941669910444317,10
"DKW",0.721813992817724,10
"DKW",0.888891397199079,10
"DKW",0.615532862627654,10
"DKW",0.731891178146711,10
"DKW",1,10
"DKW",0.748881434259341,10
"DKW",0.557433853613903,10
"DKW",0.888196977872075,10
"DKW",0.64671345634345,10
"DKW",0.791729849467291,10
"DKW",0.414505972724206,10
"DKW",1,10
"DKW",0.546572275089405,10
"DKW",1,10
"DKW",0.838726427741734,10
"DKW",0.920419621398924,10
"DKW",1,10
"DKW",0.605725149274375,10
"DKW",0.947148030853185,10
"DKW",0.62758099977778,10
"DKW",0.878863927038433,10
"DKW",0.816885011646465,10
"DKW",0.607203478252695,10
"DKW",0.474299173072482,10
"DKW",0.729331633215862,10
"DKW",0.878882287411847,10
"DKW",0.573737834041378,10
"DKW",0.740326838344832,10
"DKW",0.949672030801108,10
"DKW",0.997419332658121,10
"DKW",0.670808076468926,10
"DKW",0.943888103373159,10
"DKW",0.770221321924867,10
"DKW",0.587231077292461,10
"DKW",0.621127038377422,10
"DKW",0.592269972027135,10
"DKW",0.924355937136884,10
"DKW",0.692082442356495,10
"DKW",0.776531209113674,10
"DKW",1,10
"DKW",0.870100159611824,10
"DKW",0.916365598772594,10
"DKW",0.969089046206867,10
"DKW",0.475824527190087,10
"DKW",0.748987701548225,10
"DKW",0.872264396190186,10
"DKW",0.618211489319267,10
"DKW",0.629236873144697,10
"DKW",0.706065318603303,10
"DKW",0.502081409880285,10
"DKW",0.779911341408318,10
"DKW",1,10
"DKW",0.805557227913044,10
"DKW",0.759432427168174,10
"DKW",0.366438278593213,10
"DKW",0.905445500358564,10
"DKW",0.733203135765739,10
"DKW",1,10
"DKW",0.818780221437257,10
"DKW",0.902191701169626,10
"DKW",0.883850971852205,10
"DKW",1,10
"DKW",0.643563822512376,10
"DKW",0.751182671369173,10
"DKW",0.441689313048631,10
"DKW",0.494654727347726,10
"DKW",0.506227342619906,10
"DKW",0.99109423877381,10
"DKW",1,10
"DKW",0.747506905451732,10
"DKW",0.512046086968102,10
"DKW",1,10
"DKW",0.526634134405528,10
"DKW",1,10
"DKW",0.739052463219142,10
"DKW",0.666316490857833,10
"DKW",0.827945829928934,10
"DKW",1,10
"DKW",0.436144520320656,10
"DKW",0.980298079530142,10
"DKW",0.494816093143913,10
"DKW",0.860162261980953,10
"DKW",0.391415602887755,10
"DKW",0.425750373549088,10
"DKW",0.605639505788699,10
"DKW",0.694146099279472,10
"DKW",0.946919734980584,10
"DKW",0.969321792205259,10
"DKW",0.738392616139661,10
"DKW",0.575661609675827,10
"DKW",0.406316435244583,10
"DKW",1,10
"DKW",0.922727381374626,10
"DKW",0.975462274697592,10
"DKW",0.67751647503568,10
"DKW",0.87856270365986,10
"DKW",0.610667102948795,10
"DKW",0.786176786805762,10
"DKW",1,10
"DKW",1,10
"DKW",0.674104216403002,10
"DKW",0.397530428697469,10
"DKW",0.70072865366244,10
"DKW",0.843697581406785,10
"DKW",0.65268986542213,10
"DKW",0.826897735650069,10
"DKW",0.665784851605112,10
"DKW",0.562625907398571,10
"DKW",0.585767211748553,10
"DKW",0.613524819111717,10
"DKW",1,10
"DKW",0.850878306135664,10
"DKW",0.942013492235679,10
"DKW",0.757693291930652,10
"DKW",0.920969569207335,10
"DKW",0.821599790166619,10
"DKW",0.946598619545283,10
"DKW",0.398969350123138,10
"DKW",0.569212590798005,10
"DKW",0.316673142423265,10
"DKW",0.874195484213488,10
"DKW",0.74460529246349,10
"DKW",0.956318457008618,10
"DKW",0.949950082865393,10
"DKW",0.450867442660305,10
"DKW",1,10
"DKW",0.280294907963442,10
"DKW",0.44262651742687,10
"DKW",0.749701931807722,10
"DKW",1,10
"DKW",0.685946899921401,10
"DKW",0.839932259853313,10
"DKW",0.924539984181342,10
"DKW",0.609726477774607,10
"DKW",0.919014506217282,10
"DKW",0.623809864133948,10
"DKW",1,10
"DKW",1,10
"DKW",1,10
"DKW",0.505652819387747,10
"DKW",0.687352038634348,10
"DKW",0.774030266153853,10
"DKW",0.865311426308596,10
"DKW",0.612604614161746,10
"DKW",0.817722083680916,10
"DKW",0.638797105754096,10
"DKW",1,10
"DKW",0.397132724067042,10
"DKW",1,10
"DKW",0.883854889152031,10
"DKW",0.551937458259626,10
"DKW",0.968722350899066,10
"DKW",0.477225827601783,10
"DKW",0.491967346887967,10
"DKW",0.852645776382598,10
"DKW",0.571454065052381,10
"DKW",0.975467270241784,10
"DKW",0.515075599065712,10
"DKW",0.530150354438677,10
"DKW",1,10
"DKW",0.983891494769061,10
"DKW",0.424063811608748,10
"DKW",0.548323206066282,10
"DKW",0.545426811551068,10
"DKW",0.331165192837141,10
"DKW",0.903395052493281,10
"DKW",0.461999669122279,10
"DKW",0.174381312795797,10
"DKW",0.536899133236133,10
"DKW",0.872797936091886,10
"DKW",0.393882181319141,10
"DKW",0.833440629511582,10
"DKW",0.803810683752141,10
"DKW",0.96655175291297,10
"DKW",0.88511398330133,10
"DKW",0.832941882721789,10
"DKW",0.293629899488621,10
"DKW",1,10
"DKW",0.385199440782882,10
"DKW",0.82274848524345,10
"DKW",1,10
"DKW",0.352605218352782,10
"DKW",1,10
"DKW",0.395179402339735,10
"DKW",1,10
"DKW",0.518442315112871,10
"DKW",0.995114676576116,10
"DKW",0.769588476864999,10
"DKW",0.858285563096147,10
"DKW",1,10
"DKW",0.929843169785785,10
"DKW",0.308686069079973,10
"DKW",0.804991628538316,10
"DKW",0.877605880709378,10
"DKW",1,10
"DKW",0.136779064052586,10
"DKW",1,10
"DKW",0.137367321415017,10
"DKW",0.69696710203978,10
"DKW",1,10
"DKW",0.969395004487158,10
"DKW",0.933130013887085,10
"DKW",0.815252874028023,10
"DKW",1,10
"DKW",0.809997984960854,10
"DKW",0.793545628956209,10
"DKW",0.492407956193698,10
"DKW",0.562026360283039,10
"DKW",0.832181538802858,10
"DKW",0.191407423330601,10
"DKW",0.862764180310153,10
"DKW",0.791504464078363,10
"DKW",0.443281088307204,10
"DKW",0.47402792409524,10
"DKW",1,10
"DKW",0.762621966616971,10
"DKW",0.595029826501305,10
"DKW",0.942670492064221,10
"DKW",1,10
"DKW",0.689404412923295,10
"DKW",1,10
"DKW",1,10
"DKW",0.437741999669252,10
"DKW",1,10
"DKW",0.399471642722269,10
"DKW",0.491480539475484,10
"DKW",0.67547150320509,10
"DKW",0.684302598288949,10
"DKW",1,10
"DKW",0.478994417491133,10
"DKW",0.627506549570598,10
"DKW",0.551810902365379,10
"DKW",0.866285976744945,10
"DKW",0.69158064936801,10
"DKW",1,10
"DKW",0.761369517810462,10
"DKW",0.82297240552768,10
"DKW",0.556108984598875,10
"DKW",1,10
"DKW",0.37462809397225,10
"DKW",0.774025078035817,10
"DKW",0.659776013953833,10
"DKW",0.531696624378236,10
"DKW",0.889475883511983,10
"DKW",0.85327479160684,10
"DKW",0.817722072650679,10
"DKW",0.640947764836162,10
"DKW",0.814684101882638,10
"DKW",0.702428438489076,10
"DKW",0.697524146310835,10
"DKW",0.49442798164775,10
"DKW",0.701536532105574,10
"DKW",0.893102392726535,10
"DKW",0.661093382495484,10
"DKW",0.755157242016386,10
"DKW",0.676212205915448,10
"DKW",0.917675758191003,10
"DKW",0.614738475444557,10
"DKW",0.560653152528232,10
"DKW",0.55084788159011,10
"DKW",0.811699878567753,10
"DKW",0.680675596894443,10
"DKW",0.782174885215224,10
"DKW",0.79970737824438,10
"DKW",0.732240116065588,10
"DKW",0.831347383457839,10
"DKW",0.682871773379847,10
"DKW",0.392515813888002,10
"DKW",0.864575615413654,10
"DKW",1,10
"DKW",1,10
"DKW",0.463688465983809,10
"DKW",0.431083256766575,10
"DKW",0.578915179578296,10
"DKW",0.436913777682851,10
"DKW",1,10
"DKW",0.679715033001698,10
"DKW",1,10
"DKW",0.510368545943501,10
"DKW",0.734221746870398,10
"DKW",0.356115965787015,10
"DKW",0.822634058012029,10
"DKW",0.897291298581677,10
"DKW",0.562276632014471,10
"DKW",1,10
"DKW",0.879701074786937,10
"DKW",0.627543177676935,10
"DKW",0.694427436487708,10
"DKW",0.905513384278511,10
"DKW",0.444203697054166,10
"DKW",0.583200782327971,10
"DKW",0.516144693545556,10
"DKW",1,10
"DKW",0.873293289730271,10
"DKW",1,10
"DKW",0.417456564023763,10
"DKW",0.490440203358479,10
"DKW",0.647232020165175,10
"DKW",0.212600613211119,10
"DKW",0.633090873828942,10
"DKW",1,10
"DKW",0.804952286275488,10
"DKW",0.997898506135326,10
"DKW",0.704399839758538,10
"DKW",0.921107574995169,10
"DKW",0.554437951114022,10
"DKW",0.33435399806867,10
"DKW",0.763024297801178,10
"DKW",1,10
"DKW",0.556804911629838,10
"DKW",0.938347706524579,10
"DKW",0.676756541648461,10
"DKW",0.542105319091275,10
"DKW",1,10
"DKW",0.9184145639776,10
"DKW",1,10
"DKW",0.401089598940884,10
"DKW",1,10
"DKW",0.577638661189247,10
"DKW",0.694837098532333,10
"DKW",0.951817591409993,10
"DKW",0.787727891661726,10
"DKW",0.800268543602243,10
"DKW",1,10
"DKW",0.483111032933721,10
"DKW",0.714596401575894,10
"DKW",0.573025676496027,10
"DKW",1,10
"DKW",0.737971016390092,10
"DKW",0.497696980542394,10
"DKW",0.259916088710679,10
"DKW",0.826238180679426,10
"DKW",0.865523158259033,10
"DKW",0.208086775637572,10
"DKW",0.932923724620637,10
"DKW",0.535993511846602,10
"DKW",0.618540995058543,10
"DKW",0.843918952333736,10
"DKW",0.713609119635813,10
"DKW",0.65032149317915,10
"DKW",0.66058602115812,10
"DKW",0.764279026343303,10
"DKW",0.348912211925513,10
"DKW",0.691315249279281,10
"DKW",0.453668927864332,10
"DKW",0.835588916043254,10
"DKW",0.893237255394203,10
"DKW",0.554354123645988,10
"DKW",1,10
"DKW",0.808275733297637,10
"DKW",0.903422092185135,10
"DKW",0.776213405984886,10
"DKW",0.558772263686329,10
"DKW",0.863274685262445,10
"DKW",0.860055111676623,10
"DKW",0.477236754777474,10
"DKW",0.681116709846409,10
"DKW",1,10
"DKW",0.776724459670945,10
"DKW",0.599271224941413,10
"DKW",0.975935023134736,10
"DKW",0.634097485657539,10
"DKW",0.628911366364552,10
"DKW",0.798290978693018,10
"DKW",0.630011161560252,10
"DKW",0.895863012827863,10
"DKW",0.917365562151639,10
"DKW",0.896756725200043,10
"DKW",1,10
"DKW",0.76226923055703,10
"DKW",0.970734275149336,10
"DKW",0.543942370590171,10
"DKW",0.95119443018618,10
"DKW",0.91980554063761,10
"DKW",0.986324992222827,10
"DKW",0.871544365998526,10
"DKW",1,10
"DKW",1,10
"DKW",0.809398712365313,10
"DKW",1,10
"DKW",0.384116897147769,10
"DKW",1,10
"DKW",0.799618268468152,10
"DKW",0.957791762326632,10
"DKW",0.294195863252282,10
"DKW",1,10
"DKW",0.505983383121432,10
"DKW",1,10
"DKW",0.927126860282166,10
"DKW",0.642062932228427,10
"DKW",0.809972303984214,10
"DKW",0.759391096815615,10
"DKW",0.369993761057195,10
"DKW",0.584994403766047,10
"DKW",0.762208966184097,10
"DKW",1,10
"DKW",0.347536142144788,10
"DKW",1,10
"DKW",0.677850256077979,10
"DKW",0.801994294738275,10
"DKW",0.392354155449205,10
"DKW",0.712985237404278,10
"DKW",0.211158248867846,10
"DKW",0.767798653049382,10
"DKW",0.744727273973895,10
"DKW",0.777691901409336,10
"DKW",0.256211336354541,10
"DKW",0.62635075047633,10
"DKW",0.821636771615853,10
"DKW",0.631321362912438,10
"DKW",1,10
"DKW",0.779915616347874,10
"DKW",0.3197901935857,10
"DKW",1,10
"DKW",1,10
"DKW",0.56739514071012,10
"DKW",0.697434318800933,10
"DKW",1,10
"DKW",0.782146560908671,10
"DKW",0.568017634220409,10
"DKW",0.860943171218761,10
"DKW",1,10
"DKW",0.706070941985664,10
"DKW",0.803318376934069,10
"DKW",0.704484503027532,10
"DKW",0.589540332606675,10
"DKW",0.75268018395954,10
"DKW",0.919329608093239,10
"DKW",0.705242298293787,10
"DKW",0.227726111340423,10
"DKW",1,10
"DKW",0.575291994526849,10
"DKW",0.516076014865044,10
"DKW",0.814422814949247,10
"DKW",0.941416544446134,10
"DKW",0.268770148580571,10
"DKW",0.481757752732402,10
"DKW",0.913136898053437,10
"DKW",0.275353263010694,10
"DKW",0.865212672362581,10
"DKW",0.814020206173807,10
"DKW",0.724686150135824,10
"DKW",0.438885842556128,10
"DKW",0.605136089271791,10
"DKW",0.570307928953152,10
"DKW",0.890611360746285,10
"DKW",0.490985064537488,10
"DKW",0.739560646954785,10
"DKW",0.730490844265917,10
"DKW",1,10
"DKW",0.646341850674276,10
"DKW",0.790778247651987,10
"DKW",0.480715120697565,10
"DKW",0.865468581678899,10
"DKW",0.478203165072404,10
"DKW",0.875558094031079,10
"DKW",0.352150473112899,10
"DKW",0.805829062123981,10
"DKW",0.526147492659138,10
"DKW",0.566435153937286,10
"DKW",1,10
"DKW",0.880084774544974,10
"DKW",1,10
"DKW",0.962049741216788,10
"DKW",0.447141995805423,10
"DKW",0.961188200828003,10
"DKW",1,10
"DKW",0.903005685358639,10
"DKW",0.570709196255778,10
"DKW",0.94196330592709,10
"DKW",0.861176816276181,10
"DKW",1,10
"DKW",0.700839008412719,10
"DKW",0.623642585089474,10
"DKW",0.993008149381058,10
"DKW",0.918158365806376,10
"DKW",0.724042363307806,10
"DKW",0.854334481356213,10
"DKW",0.761965534344439,10
"DKW",0.888522032504097,10
"DKW",0.888583589962633,10
"DKW",0.632050796523716,10
"DKW",0.977516755777953,10
"DKW",1,10
"DKW",0.597689622838722,10
"DKW",0.68817621265904,10
"DKW",0.637482505319611,10
"DKW",0.870641078280333,10
"DKW",0.729491687220525,10
"DKW",0.809226336158778,10
"DKW",1,10
"DKW",0.414703942733778,10
"DKW",0.838676991105855,10
"DKW",0.939537522500565,10
"DKW",0.574799195235416,10
"DKW",0.874215846655717,10
"DKW",0.820146034172722,10
"DKW",0.904661235999704,10
"DKW",0.971575807716666,10
"DKW",1,10
"DKW",0.93458686043777,10
"DKW",1,10
"DKW",0.683822780841901,10
"DKW",1,10
"DKW",0.674934889217525,10
"DKW",0.959505401736302,10
"DKW",0.852068090930196,10
"DKW",0.95615277428607,10
"DKW",0.723454839006912,10
"DKW",0.536369089174666,10
"DKW",0.520120508362906,10
"DKW",0.163742125824436,10
"DKW",0.833542060063242,10
"DKW",0.708396655395183,10
"DKW",0.591377441828913,10
"DKW",0.554420116172274,10
"DKW",0.404062761300339,10
"DKW",1,10
"DKW",0.456909852541247,10
"DKW",1,10
"DKW",0.195155061444017,10
"DKW",1,10
"DKW",0.745170954272996,10
"DKW",0.528181542009445,10
"DKW",1,10
"DKW",0.471633262483238,10
"DKW",0.631765054752125,10
"DKW",0.895679561736734,10
"DKW",0.940827932239577,10
"DKW",0.934953060703511,10
"DKW",0.697805177080355,10
"DKW",0.593718210698745,10
"DKW",0.601513302119424,10
"DKW",0.704546354542292,10
"DKW",0.872240261191678,10
"DKW",1,10
"DKW",0.192922157072111,10
"DKW",0.903699140169365,10
"DKW",1,10
"DKW",0.825582103070952,10
"DKW",0.338452604458769,10
"DKW",0.788558275584479,10
"DKW",0.763619514971768,10
"DKW",0.726701996953996,10
"DKW",0.766517288538054,10
"DKW",0.367658526603442,10
"DKW",0.8546101879224,10
"DKW",0.624355182079812,10
"DKW",1,10
"DKW",0.818760820711905,10
"DKW",0.672545473629712,10
"DKW",0.744805493657783,10
"DKW",0.848978012525795,10
"DKW",1,10
"DKW",0.200537090701,10
"DKW",0.724488174322046,10
"DKW",0.855912098609087,10
"DKW",0.37643266912272,10
"DKW",1,10
"DKW",0.489292962466604,10
"DKW",0.635610238706332,10
"DKW",0.814705028327594,10
"DKW",0.942631934748026,10
"DKW",1,10
"DKW",0.657863852119564,10
"DKW",1,10
"DKW",0.983011921354527,10
"DKW",1,10
"DKW",0.826656709876235,10
"DKW",0.805773586202188,10
"DKW",0.790983389583175,10
"DKW",0.424041543372214,10
"DKW",0.529391910022535,10
"DKW",0.535196568074035,10
"DKW",0.884541279361464,10
"DKW",0.928224045511935,10
"DKW",0.919966580441488,10
"DKW",0.704566914501248,10
"DKW",0.397647922583891,10
"DKW",1,10
"DKW",0.857250958812269,10
"DKW",0.748550070761711,10
"DKW",0.564266356567992,10
"DKW",0.38664296271195,10
"DKW",0.68975257289915,10
"DKW",0.900454596112263,10
"DKW",0.783222292066468,10
"DKW",0.503814202857526,10
"DKW",0.241936412409384,10
"DKW",0.79857093741584,10
"DKW",0.369390120057916,10
"DKW",0.835355945646619,10
"DKW",0.816382837921404,10
"DKW",0.853570917700152,10
"DKW",0.554428665999081,10
"DKW",1,10
"DKW",0.367132838738468,10
"DKW",1,10
"DKW",0.777115080143602,10
"DKW",1,10
"DKW",1,10
"DKW",0.829892368018361,10
"DKW",0.326933610368494,10
"DKW",0.521375885069102,10
"DKW",0.468572244161831,10
"DKW",0.70207705060953,10
"DKW",0.771077549136518,10
"DKW",0.93797353037535,10
"DKW",0.594728065667134,10
"DKW",0.409619142412037,10
"DKW",0.618060410336789,10
"DKW",0.636666276419942,10
"DKW",0.472995870287398,10
"DKW",0.518721069178635,10
"DKW",0.450025740373549,10
"DKW",0.53955229848896,10
"DKW",0.706623755820888,10
"DKW",0.904855544555911,10
"DKW",1,10
"DKW",1,10
"DKW",0.789154874172806,10
"DKW",0.297140139184019,10
"DKW",0.50143771109048,10
"DKW",1,10
"DKW",0.857444841444201,10
"DKW",0.874177517707006,10
"DKW",1,10
"DKW",0.343036309543513,10
"DKW",0.861730262734884,10
"DKW",1,10
"DKW",0.540903824722467,10
"DKW",0.822495009167081,10
"DKW",0.458550650743655,10
"DKW",0.538704116081569,10
"DKW",0.756774324632576,10
"DKW",0.68636312267617,10
"DKW",0.563154309228375,10
"DKW",0.534436452222085,10
"DKW",0.620210479698605,10
"DKW",0.368336031348993,10
"DKW",0.887073779710828,10
"DKW",0.780577143280925,10
"DKW",1,10
"DKW",0.634766812664893,10
"DKW",0.376806429077151,10
"DKW",0.657409200533319,10
"DKW",0.696188150009368,10
"DKW",0.498889525246437,10
"DKW",0.616137275779635,10
"DKW",0.480559550934719,10
"DKW",0.728721391672913,10
"DKW",0.641151842137444,10
"DKW",0.760711769492289,10
"DKW",0.737355778474394,10
"DKW",0.934393237052687,10
"DKW",0.816349965846942,10
"DKW",1,10
"DKW",1,10
"DKW",0.417407031755493,10
"DKW",0.71733905089931,10
"DKW",0.673912567581938,10
"DKW",0.320508258645714,10
"DKW",0.293649621188232,10
"DKW",0.77338541092607,10
"DKW",0.496912533563155,10
"DKW",0.61490356612625,10
"DKW",1,10
"DKW",0.705194769843779,10
"DKW",1,10
"DKW",0.736029295525522,10
"DKW",0.110973313715789,10
"DKW",1,10
"DKW",1,10
"DKW",0.907260970085771,10
"DKW",0.474034968725396,10
"DKW",0.760108826807942,10
"DKW",1,10
"DKW",0.829200785808593,10
"DKW",0.528022792786327,10
"DKW",0.906689212525854,10
"DKW",1,10
"DKW",0.325720840313438,10
"DKW",1,10
"DKW",0.629705763338782,10
"DKW",0.998161776647361,10
"DKW",1,10
"DKW",0.904412587366376,10
"DKW",0.562272606154437,10
"DKW",1,10
"DKW",0.937287879708824,10
"DKW",0.49143383621634,10
"DKW",0.822275940165391,10
"DKW",0.913887485614614,10
"DKW",0.48087960194033,10
"DKW",0.455784298506851,10
"DKW",0.664824282964783,10
"DKW",0.626034021678007,10
"DKW",0.464230474203387,10
"DKW",0.849289474979191,10
"DKW",0.580280371017265,10
"DKW",0.872158895243985,10
"DKW",0.724205103225073,10
"DKW",0.692616649862717,10
"DKW",0.630043080472927,10
"DKW",0.85261788521992,10
"DKW",0.70516579797324,10
"DKW",1,10
"DKW",0.450320094228009,10
"DKW",1,10
"DKW",0.297416081504651,10
"DKW",0.833866534818602,10
"DKW",0.182093745822142,10
"DKW",0.465466282865076,10
"DKW",0.496617161189623,10
"DKW",0.608082496392777,10
"DKW",0.437319155980093,10
"DKW",0.839532102178043,10
"DKW",1,10
"DKW",0.395708005393725,10
"DKW",0.572768175054709,10
"DKW",0.723959271615808,10
"DKW",0.8162872648177,10
"DKW",0.678788754948194,10
"DKW",0.747184618617889,10
"DKW",0.401747601742538,10
"DKW",1,10
"DKW",0.750484739458644,10
"DKW",0.792378930961175,10
"DKW",0.776125712600407,10
"DKW",0.821954991367107,10
"DKW",0.899502820355708,10
"DKW",0.729734607547529,10
"DKW",0.436062895357806,10
"DKW",1,10
"DKW",0.853982925957468,10
"DKW",0.935550331485297,10
"DKW",0.815353998806919,10
"DKW",0.434564215063292,10
"DKW",0.381643660831555,10
"DKW",0.408638189448036,10
"DKW",0.6956099135929,10
"DKW",0.716244230211167,10
"DKW",0.760265246827228,10
"DKW",1,10
"DKW",0.926606625552201,10
"DKW",0.949124144123823,10
"DKW",0.741520729899314,10
"DKW",0.528096913924213,10
"DKW",0.468969937354072,10
"DKW",0.502363336920805,10
"DKW",0.702716805165386,10
"DKW",0.348088421035491,10
"DKW",0.730725369815018,10
"DKW",0.664257583373017,10
"DKW",1,10
"DKW",0.652830041161245,10
"DKW",0.873363836839425,10
"DKW",0.401936669410747,10
"DKW",0.872604804142339,10
"DKW",1,10
"DKW",0.488354045224748,10
"DKW",0.380673478658941,10
"DKW",0.397679145164989,10
"DKW",0.486515065406592,10
"DKW",0.143083003444508,10
"DKW",0.397004420934516,10
"DKW",0.65343206809393,10
"DKW",1,10
"DKW",0.802197453687886,10
"DKW",0.88794899588138,10
"DKW",0.838145558577804,10
"DKW",0.446219918468315,10
"DKW",1,10
"DKW",0.61779801829329,10
"DKW",1,10
"DKW",0.70866390284195,10
"DKW",0.636605670878231,10
"DKW",0.28995946577719,10
"DKW",0.467623582609663,10
"DKW",0.343226089976246,10
"DKW",0.477410144071284,10
"DKW",0.679698290560591,10
